Date,Open,High,Low,Close,Volume
2025-06-12,37.11000061035156,44.93999862670898,36.18999862670898,43.0,36148200.0
2025-06-13,34.790000915527344,36.869998931884766,33.0,36.625,9467000.0
2025-06-16,36.810001373291016,38.29999923706055,35.11000061035156,35.11000061035156,6001800.0
2025-06-17,34.45000076293945,36.790000915527344,33.880001068115234,36.09999847412109,3428000.0
2025-06-18,31.64999961853028,34.400001525878906,31.209999084472656,34.25,6519100.0
2025-06-20,29.530000686645508,32.13999938964844,29.299999237060547,31.850000381469727,5163500.0
2025-06-23,29.76000022888184,30.61000061035156,28.209999084472656,28.96500015258789,4088700.0
2025-06-24,29.0,30.059999465942383,28.545000076293945,29.93000030517578,3321300.0
2025-06-25,31.59000015258789,33.39699935913086,29.11000061035156,29.770000457763672,7172900.0
2025-06-26,33.189998626708984,33.25,30.01000022888184,31.690000534057617,3760600.0
2025-06-27,33.060001373291016,33.439998626708984,31.51000022888184,33.189998626708984,3882300.0
2025-06-30,34.5099983215332,36.09999847412109,32.56999969482422,33.400001525878906,5750500.0
2025-07-01,32.38999938964844,34.0099983215332,31.6200008392334,33.63999938964844,4993100.0
2025-07-02,30.01000022888184,32.13800048828125,29.739999771118164,31.5,4534100.0
2025-07-03,31.31999969482422,31.75,30.0,30.21999931335449,1425000.0
2025-07-07,31.64999961853028,32.91999816894531,30.934999465942383,31.489999771118164,3214100.0
2025-07-08,31.100000381469727,32.790000915527344,30.729999542236328,32.11000061035156,2295800.0
2025-07-09,31.030000686645508,31.790000915527344,30.01000022888184,31.09000015258789,2362700.0
2025-07-10,30.809999465942383,31.39999961853028,30.299999237060547,30.940000534057617,1121500.0
2025-07-11,30.1299991607666,31.799999237060547,29.600000381469727,30.6200008392334,3503800.0
2025-07-14,30.14999961853028,31.099000930786133,29.56999969482422,29.790000915527344,1646200.0
2025-07-15,30.440000534057617,30.729999542236328,29.86000061035156,30.299999237060547,1556400.0
2025-07-16,31.6299991607666,31.75,29.850000381469727,30.280000686645508,1938400.0
2025-07-17,31.51000022888184,32.41999816894531,31.145000457763672,31.479999542236328,1529000.0
2025-07-18,31.549999237060547,32.11899948120117,30.549999237060547,31.530000686645508,1507500.0
2025-07-21,33.209999084472656,34.29999923706055,31.670000076293945,31.809999465942383,4368000.0
2025-07-22,33.470001220703125,33.95100021362305,32.22999954223633,33.13999938964844,1719700.0
2025-07-23,35.79999923706055,38.66999816894531,33.900001525878906,33.900001525878906,7049300.0
2025-07-24,36.20000076293945,36.47999954223633,34.66999816894531,35.52000045776367,1480500.0
2025-07-25,34.54999923706055,36.150001525878906,34.34000015258789,36.150001525878906,1751100.0
2025-07-28,33.43000030517578,35.27000045776367,33.130001068115234,34.47999954223633,1257700.0
2025-07-29,32.625,34.75,32.5,33.5,1606800.0
2025-07-30,33.81999969482422,34.18000030517578,32.31999969482422,32.34000015258789,1150000.0
2025-07-31,34.40999984741211,35.34000015258789,32.775001525878906,33.77000045776367,1712300.0
2025-08-01,32.630001068115234,33.814998626708984,31.670000076293945,33.79999923706055,1791300.0
2025-08-04,33.8849983215332,34.540000915527344,32.75,33.0,1632000.0
2025-08-05,33.79999923706055,33.9900016784668,32.25,33.77000045776367,1575900.0
2025-08-06,33.4900016784668,33.79999923706055,32.150001525878906,33.435001373291016,1979500.0
2025-08-07,33.86000061035156,33.9900016784668,31.700000762939453,33.5,3231300.0
2025-08-08,28.88999938964844,32.400001525878906,28.684999465942383,31.88999938964844,7241500.0
2025-08-11,30.209999084472656,31.170000076293945,28.959999084472656,29.0,3872100.0
2025-08-12,29.76000022888184,30.6200008392334,29.25,30.450000762939453,2361000.0
2025-08-13,30.0,30.231000900268555,29.39999961853028,29.559999465942383,2073800.0
2025-08-14,29.25,30.020000457763672,28.88999938964844,29.25,1593200.0
2025-08-15,29.3799991607666,29.420000076293945,28.200000762939453,29.200000762939453,1739000.0
2025-08-18,30.059999465942383,30.459999084472656,29.209999084472656,29.450000762939453,1997000.0
2025-08-19,28.020000457763672,30.38999938964844,28.0,30.07999992370605,2636500.0
2025-08-20,26.56999969482422,27.799999237060547,26.34000015258789,27.63999938964844,3717100.0
2025-08-21,26.18000030517578,26.924999237060547,26.100000381469727,26.5,1632200.0
2025-08-22,27.71999931335449,28.0,26.09000015258789,26.14999961853028,2735500.0
2025-08-25,26.8700008392334,27.902999877929688,26.799999237060547,27.71999931335449,1886000.0
2025-08-26,27.1200008392334,27.56999969482422,26.89999961853028,26.90999984741211,1246300.0
2025-08-27,26.21999931335449,27.1200008392334,26.200000762939453,27.1200008392334,1522300.0
2025-08-28,26.56999969482422,27.1200008392334,26.40999984741211,26.520000457763672,1927900.0
2025-08-29,26.40999984741211,26.64999961853028,25.950000762939453,26.64999961853028,1370600.0
2025-09-02,24.71999931335449,26.0,24.530000686645508,25.96999931335449,3239200.0
2025-09-03,24.309999465942383,25.0,24.11000061035156,24.799999237060547,1907400.0
2025-09-04,24.63999938964844,24.674999237060547,23.5,24.309999465942383,2261200.0
2025-09-05,24.34000015258789,25.1299991607666,23.6299991607666,24.7549991607666,3263800.0
2025-09-08,24.440000534057617,24.6299991607666,23.61000061035156,24.489999771118164,3054200.0
2025-09-09,24.299999237060547,24.72100067138672,23.8700008392334,24.670000076293945,2253400.0
2025-09-10,23.26000022888184,24.25,22.1299991607666,24.25,5869800.0
2025-09-11,23.940000534057617,23.989999771118164,22.90999984741211,23.14999961853028,3155600.0
2025-09-12,23.65999984741211,24.09000015258789,23.420000076293945,23.780000686645508,2824400.0
2025-09-15,23.239999771118164,23.71999931335449,23.01000022888184,23.709999084472656,3063500.0
2025-09-16,22.989999771118164,23.440000534057617,22.729999542236328,23.040000915527344,3797600.0
2025-09-17,23.549999237060547,24.13999938964844,23.030000686645508,23.1200008392334,3244500.0
2025-09-18,23.34000015258789,24.14999961853028,23.309999465942383,23.989999771118164,2325600.0
2025-09-19,23.75,24.22900009155273,23.450000762939453,23.75,5389400.0
2025-09-22,25.040000915527344,25.940000534057617,23.76000022888184,23.76000022888184,4668700.0
2025-09-23,23.86000061035156,25.940000534057617,23.850000381469727,25.39999961853028,3324000.0
2025-09-24,23.049999237060547,23.989999771118164,23.030000686645508,23.809999465942383,2379600.0
2025-09-25,21.559999465942383,22.75,21.5,22.448999404907227,3422200.0
2025-09-26,21.239999771118164,21.559999465942383,20.920000076293945,21.545000076293945,3116900.0
2025-09-29,20.799999237060547,21.309999465942383,20.55500030517578,21.25,2886800.0
2025-09-30,20.170000076293945,21.40999984741211,19.940000534057617,20.950000762939453,3720400.0
2025-10-01,20.0,20.489999771118164,19.85199928283692,20.049999237060547,2749500.0
2025-10-02,20.989999771118164,21.030000686645508,20.09000015258789,20.14999961853028,2911400.0
2025-10-03,20.8700008392334,22.0,20.86000061035156,21.200000762939453,3453300.0
2025-10-06,21.049999237060547,21.549999237060547,20.520000457763672,20.959999084472656,2483200.0
2025-10-07,20.799999237060547,21.25,20.34000015258789,21.229999542236328,2555200.0
2025-10-08,21.350000381469727,21.39999961853028,20.14999961853028,20.809999465942383,2242800.0
2025-10-09,21.27499961853028,21.690000534057617,20.95499992370605,21.350000381469727,1947200.0
2025-10-10,19.56999969482422,21.48900032043457,19.540000915527344,21.3799991607666,2302400.0
2025-10-13,19.40999984741211,19.89999961853028,19.26000022888184,19.89999961853028,2054000.0
2025-10-14,20.36000061035156,20.63999938964844,18.770000457763672,19.26000022888184,2930000.0
2025-10-15,19.520000457763672,20.459999084472656,19.44499969482422,20.450000762939453,2509400.0
2025-10-16,17.540000915527344,19.57999992370605,17.5,19.520000457763672,4278700.0
