Date,Open,High,Low,Close,Volume
2020-01-02,95.58000183105467,96.44000244140624,92.75,93.47000122070312,1524300.0
2020-01-03,94.94000244140624,95.3000030517578,92.48999786376952,94.1999969482422,1259400.0
2020-01-06,99.58999633789062,99.75,94.0,94.01000213623048,2006600.0
2020-01-07,100.22000122070312,102.3499984741211,99.1500015258789,100.55999755859376,2451800.0
2020-01-08,101.25,102.36000061035156,99.23999786376952,100.01000213623048,1626900.0
2020-01-09,103.5500030517578,104.01000213623048,100.1999969482422,102.0,2161100.0
2020-01-10,104.44000244140624,105.55999755859376,103.66000366210938,104.66000366210938,2377700.0
2020-01-13,90.16000366210938,95.9499969482422,90.0,95.51000213623048,7539100.0
2020-01-14,93.0,94.1999969482422,90.13999938964844,91.5,3712100.0
2020-01-15,89.69000244140625,94.9800033569336,89.30000305175781,93.3000030517578,2915100.0
2020-01-16,89.77999877929688,92.5500030517578,89.33000183105469,90.4499969482422,2949000.0
2020-01-17,88.05999755859375,90.4000015258789,86.8499984741211,90.01000213623047,2971900.0
2020-01-21,85.9000015258789,88.19000244140625,85.66000366210938,87.98999786376953,2599300.0
2020-01-22,94.95999908447266,96.1999969482422,87.0999984741211,87.19000244140625,4404000.0
2020-01-23,92.18000030517578,94.48999786376952,90.91000366210938,94.48999786376952,2214500.0
2020-01-24,89.56999969482422,92.7300033569336,87.69999694824219,92.41999816894533,1931700.0
2020-01-27,87.93000030517578,89.1500015258789,86.05000305175781,87.7699966430664,2302700.0
2020-01-28,90.70999908447266,91.27999877929688,87.77999877929688,88.63999938964844,1354700.0
2020-01-29,91.02999877929688,92.4499969482422,90.0999984741211,90.87000274658205,1294200.0
2020-01-30,93.58000183105467,93.9800033569336,89.44999694824219,90.0,1087500.0
2020-01-31,93.27999877929688,93.66999816894533,90.2699966430664,93.08999633789062,1024900.0
2020-02-03,94.55999755859376,95.05999755859376,93.12000274658205,93.36000061035156,979800.0
2020-02-04,97.3499984741211,98.02999877929688,95.2699966430664,95.61000061035156,1140000.0
2020-02-05,95.87999725341795,98.37999725341795,95.0,98.16000366210938,1162000.0
2020-02-06,94.9499969482422,97.0,94.87999725341795,96.5,680500.0
2020-02-07,95.27999877929688,97.23999786376952,94.98999786376952,95.0,861100.0
2020-02-10,96.87000274658205,96.95999908447266,94.58999633789062,96.4000015258789,1387100.0
2020-02-11,94.83000183105467,97.75,93.91999816894533,97.25,1771100.0
2020-02-12,95.8499984741211,97.4800033569336,92.87000274658205,93.56999969482422,3434600.0
2020-02-13,94.76000213623048,95.3499984741211,91.61000061035156,94.81999969482422,1455300.0
2020-02-14,98.18000030517578,98.62999725341795,94.58999633789062,95.20999908447266,1477600.0
2020-02-18,99.5999984741211,99.62999725341795,96.86000061035156,98.20999908447266,1394100.0
2020-02-19,102.5199966430664,103.12999725341795,99.72000122070312,100.0,1584700.0
2020-02-20,102.63999938964844,103.22000122070312,99.5199966430664,102.66000366210938,1290400.0
2020-02-21,99.9800033569336,102.4000015258789,99.4000015258789,102.0500030517578,1035200.0
2020-02-24,95.55999755859376,97.4499969482422,93.31999969482422,95.1999969482422,1767400.0
2020-02-25,86.54000091552734,89.13999938964844,83.9000015258789,88.25,8399500.0
2020-02-26,80.76000213623047,87.75,79.19999694824219,86.69999694824219,5028200.0
2020-02-27,80.81999969482422,83.75,77.55999755859375,79.0,4786100.0
2020-02-28,80.94999694824219,82.77999877929688,77.2699966430664,77.54000091552734,3250600.0
2020-03-02,77.43000030517578,82.76000213623047,74.33000183105469,81.80999755859375,3809500.0
2020-03-03,71.61000061035156,77.75,71.5999984741211,77.5,4221900.0
2020-03-04,75.0,75.44000244140625,72.0,74.08999633789062,2742500.0
2020-03-05,70.05999755859375,74.75,69.73999786376953,73.33000183105469,2523600.0
2020-03-06,65.58000183105469,68.12000274658203,63.900001525878906,68.0,7124400.0
2020-03-09,64.04000091552734,66.08999633789062,55.02000045776367,56.11000061035156,4379600.0
2020-03-10,64.91000366210938,66.95999908447266,62.29999923706055,66.37999725341797,2811400.0
2020-03-11,57.81999969482422,63.810001373291016,57.5,63.56999969482422,2908900.0
2020-03-12,51.5099983215332,56.88999938964844,50.0,50.7400016784668,4159100.0
2020-03-13,55.220001220703125,56.25,50.459999084472656,55.16999816894531,2848100.0
2020-03-16,42.40999984741211,49.560001373291016,42.04999923706055,48.08000183105469,3347900.0
2020-03-17,42.470001220703125,47.77000045776367,38.369998931884766,43.150001525878906,4461900.0
2020-03-18,37.900001525878906,41.52000045776367,35.25,39.40999984741211,3066200.0
2020-03-19,50.209999084472656,50.810001373291016,35.40999984741211,37.79999923706055,4004200.0
2020-03-20,51.61000061035156,54.93000030517578,49.2400016784668,52.540000915527344,4608300.0
2020-03-23,47.18999862670898,53.91999816894531,46.720001220703125,50.34000015258789,2831100.0
2020-03-24,54.790000915527344,55.0,47.380001068115234,50.08000183105469,2977100.0
2020-03-25,61.22999954223633,63.060001373291016,55.5,55.66999816894531,3025900.0
2020-03-26,60.88999938964844,64.93000030517578,57.5099983215332,61.18999862670898,2701900.0
2020-03-27,57.900001525878906,60.02999877929688,56.720001220703125,59.880001068115234,1848500.0
2020-03-30,58.43000030517578,59.36000061035156,56.58000183105469,57.79999923706055,2079600.0
2020-03-31,58.0,59.22999954223633,57.34000015258789,58.5099983215332,1625700.0
2020-04-01,55.880001068115234,56.709999084472656,53.65999984741211,55.790000915527344,1932500.0
2020-04-02,57.59999847412109,60.20000076293945,55.36000061035156,56.18000030517578,1989200.0
2020-04-03,55.75,57.59999847412109,54.77000045776367,56.709999084472656,1694600.0
2020-04-06,62.27000045776367,62.70000076293945,58.70000076293945,58.95000076293945,1691800.0
2020-04-07,62.59999847412109,66.45999908447266,61.04999923706055,65.23999786376953,2172200.0
2020-04-08,66.37000274658203,66.55000305175781,61.59999847412109,63.43999862670898,1960500.0
2020-04-09,67.05999755859375,69.52999877929688,66.62000274658203,68.05000305175781,1814700.0
2020-04-13,65.06999969482422,67.20999908447266,63.31999969482422,66.69000244140625,1053300.0
2020-04-14,66.68000030517578,69.3499984741211,65.79000091552734,66.6500015258789,1321000.0
2020-04-15,66.81999969482422,67.22000122070312,63.79999923706055,64.54000091552734,1230000.0
2020-04-16,71.41999816894531,71.81999969482422,67.30999755859375,67.72000122070312,1700500.0
2020-04-17,74.6500015258789,75.62999725341797,70.80999755859375,73.36000061035156,3834100.0
2020-04-20,77.36000061035156,80.36000061035156,73.47000122070312,74.12000274658203,2706700.0
2020-04-21,76.51000213623047,77.6500015258789,72.52999877929688,76.1500015258789,1925500.0
2020-04-22,74.05000305175781,78.30000305175781,73.02999877929688,78.0,1842900.0
2020-04-23,74.69999694824219,76.3499984741211,73.31999969482422,74.87999725341797,1278500.0
2020-04-24,75.45999908447266,75.9000015258789,71.69999694824219,74.8499984741211,1831700.0
2020-04-27,80.2699966430664,80.69999694824219,74.81999969482422,76.02999877929688,1997000.0
2020-04-28,77.16999816894531,81.43000030517578,76.44999694824219,79.5,2488400.0
2020-04-29,80.98999786376953,81.80000305175781,77.7699966430664,79.97000122070312,1599800.0
2020-04-30,78.9800033569336,82.6500015258789,78.44999694824219,80.4800033569336,1602200.0
2020-05-01,75.6500015258789,77.45999908447266,74.86000061035156,77.18000030517578,1158000.0
2020-05-04,77.43000030517578,77.44000244140625,73.11000061035156,74.0,1582200.0
2020-05-05,77.94999694824219,79.16999816894531,76.7300033569336,78.5,954100.0
2020-05-06,77.9000015258789,79.95999908447266,77.63999938964844,78.38999938964844,988200.0
